Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,Rarity,My Price,Price
5,5,Sisay's Ingenuity,Planeshift,120,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
2,2,Sisay's Ring,Visions,226,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.17
1,1,Sisters of the Flame,The Dark,163,Good (Lightly Played),English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
4,4,Sivvi's Ruse,Nemesis,217,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.22
3,3,Sivvi's Valor,Nemesis,15,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.32
3,3,Sizzle,Mercadian Masques,106,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.16
8,8,Skaab Ruinator,Innistrad,163,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$1.25,$1.34
66,8,Skarrg Goliath,Gatecrash,15,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.26
1,1,Skeleton Ship,Ice Age,50,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.64
3,3,Skinshifter,Magic 2012,174,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.55,$0.53
18,8,Skirsdag High Priest,Innistrad,216,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.55,$0.50
2,2,"Skithiryx, the Blight Dragon",Scars of Mirrodin,284,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$11.50,$11.34
3,3,Skittering Skirge,Urza's Saga,63,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
3,3,Skittish Kavu,Invasion,176,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
1,1,Skizzik,Invasion,298,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.75,$0.83
4,4,Skulking Fugitive,Mercadian Masques,121,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
4,4,Skull of Orm,The Dark,122,Good (Lightly Played),English,0,0,0,0,0,0,0,Uncommon,$0.50,$0.48
1,1,Skull of Ramos,Mercadian Masques,196,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.64
3,3,Skullcrack,Gatecrash,273,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$1.00,$1.01
3,3,Sky Weaver,Invasion,250,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
15,8,Skybind,Journey into Nyx,161,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.25
25,8,Skylasher,Dragon's Maze,40,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.47
1,1,Skyshaper,Exodus,176,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.19
1,1,Skyship Weatherlight,Planeshift,23,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.90,$0.95
1,1,Skyshroud Archer,Stronghold,240,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
2,2,Skyshroud Behemoth,Nemesis,17,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.31
3,3,Skyshroud Blessing,Planeshift,217,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
9,8,Skyshroud Claim,Nemesis,206,Near Mint,English,0,0,0,0,0,0,0,Common,$1.75,$1.90
1,1,Skyshroud Condor,Tempest,9,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
6,6,Skyshroud Cutter,Nemesis,122,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Skyshroud Elite,Exodus,197,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.36
2,2,Skyshroud Falcon,Stronghold,170,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Skyshroud Forest,Tempest,95,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.74
2,2,Skyshroud Poacher,Nemesis,315,Near Mint,English,0,0,0,0,0,0,0,Rare,$2.50,$2.41
4,4,Skyshroud Ridgeback,Nemesis,124,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
4,4,Skyshroud Sentinel,Nemesis,125,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Skyshroud Troopers,Stronghold,5,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
9,8,Slag Fiend,New Phyrexia,13,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.27
13,8,Slagstorm,Mirrodin Besieged,66,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.40
1,1,Slaughter,Exodus,205,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.24
34,8,Slaughter Games,Return to Ravnica,330,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.64
1,1,Slaughter Pact,Future Sight,78,Near Mint,English,0,0,0,0,0,0,0,Rare,$9.50,$9.55
1,1,Slay,Planeshift,78,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.17
15,8,Slayer's Plate,Shadows over Innistrad,115,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.27
23,8,Slayers' Stronghold,Avacyn Restored,34,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.55,$0.50
1,1,Sleeper Agent,Urza's Saga,49,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.39
4,4,Sleeper's Guile,Urza's Legacy,211,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Sleeper's Robe,Invasion,198,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.26
5,5,Sleeping Potion,Planeshift,126,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
8,8,Slimy Kavu,Invasion,10,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
8,8,Slingshot Goblin,Planeshift,246,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
2,2,Slinking Serpent,Invasion,97,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
1,1,Slippery Karst,Urza's Saga,35,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.17
4,4,Sliver Hive,Magic 2015 Core Set,225,Near Mint,English,0,0,0,0,0,0,0,Rare,$4.75,$5.01
1,1,Sliver Hivelord,Magic 2015 Core Set,283,Near Mint,Japanese,0,0,0,0,0,0,0,MythicRare,$11.21,$9.44
1,1,Slow Motion,Urza's Legacy,82,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.16
1,1,Sluggishness,Urza's Legacy,186,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
13,8,Slumbering Dragon,Magic 2013,72,Near Mint,English,0,0,0,0,0,0,0,Rare,$2.00,$2.00
4,4,Smash,Apocalypse,112,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Smite,Stronghold,221,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
28,8,Smoldering Marsh,Battle for Zendikar,40,Near Mint,English,0,0,0,0,0,0,0,Rare,$2.75,$3.12
67,8,Smothering Abomination,Battle for Zendikar,214,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.39
3,3,Snag,Prophecy,123,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.20
1,1,Snake Pit,Mercadian Masques,162,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.24
1,1,Snap,Urza's Legacy,156,Near Mint,English,0,0,0,0,0,0,0,Common,$2.50,$2.46
4,4,Sneak Attack,Eternal Masters,110,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$24.50,$25.61
11,8,Sneaky Homunculus,Nemesis,287,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
4,4,Snorting Gahr,Mercadian Masques,238,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Snow Devil,Ice Age,234,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Snow Fortress,Ice Age,322,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.30
1,1,Snow Hound,Ice Age,241,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.19
1,1,Snowfall,Ice Age,59,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
4,4,Snuff Out,Mercadian Masques,199,Near Mint,English,0,0,0,0,0,0,0,Common,$0.25,$0.28
1,1,Sol Ring,Revised Edition,56,Good (Lightly Played),English,0,0,0,0,0,0,0,Uncommon,$3.93,$4.08
3,3,Sol Ring,Revised Edition,253,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$4.25,$4.08
1,1,Soldevi Excavations,Alliances,47,Near Mint,English,0,0,0,0,0,0,0,Rare,$7.50,$2.43
1,1,Soldevi Simulacrum,Ice Age,16,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.17
31,8,Soldier of the Pantheon,Theros,30,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.39
1,1,Solemn Simulacrum,Magic 2012,85,Near Mint,English,0,0,0,0,0,0,0,Rare,$4.00,$4.07
4,4,Solfatara,Visions,136,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Soltari Priest,Tempest,120,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.50,$0.60
2,2,Soltari Visionary,Exodus,193,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.21
30,8,Somberwald Sage,Avacyn Restored,85,Near Mint,English,0,0,0,0,0,0,0,Rare,$1.50,$1.45
1,1,Song of Blood,Visions,124,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
3,3,Sonic Burst,Exodus,32,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
4,4,Soothing Balm,Mercadian Masques,247,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
2,2,Soothsaying,Mercadian Masques,86,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$1.50,$1.60
1,1,Sorceress Queen,Revised Edition,67,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.48
4,4,"Sorin, Grim Nemesis",Shadows over Innistrad,133,Near Mint,English,0,0,0,0,0,0,0,Rare,$8.75,$9.51
1,1,"Sorin, Lord of Innistrad",Dark Ascension,87,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$6.50,$6.85
14,8,"Sorin, Solemn Visitor",Khans of Tarkir,38,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$4.75,$5.26
1,1,Sorin's Vengeance,Magic 2012,195,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$1.25,$1.20
5,5,Sorrow's Path,The Dark,298,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.75,$0.80
2,2,Soul Barrier,Ice Age,142,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
1,1,Soul Burn,Ice Age,179,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
5,5,Soul Burn,Invasion,229,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.16
3,3,Soul Channeling,Mercadian Masques,181,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
8,8,Soul Charmer,Prophecy,97,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
10,8,Soul Conduit,New Phyrexia,247,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.31
9,8,Soul Exchange,Fallen Empires,303,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.27
4,4,Soul Kiss,Ice Age,226,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.12
5,5,Soul Link,Apocalypse,21,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.21
1,1,Soul Net,Revised Edition,223,Good (Lightly Played),English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.16
1,1,Soul Net,Unlimited Edition,244,Played,English,0,0,0,0,0,0,0,Uncommon,$0.35,$0.53
5,5,Soul of Innistrad,Magic 2015 Core Set,34,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$1.00,$1.14
4,4,Soul of New Phyrexia,Magic 2015 Core Set,78,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$2.50,$2.60
6,6,Soul of Ravnica,Magic 2015 Core Set,232,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$0.99,$0.64
9,8,Soul of Shandalar,Magic 2015 Core Set,157,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$0.99,$0.75
27,8,Soul of the Harvest,Avacyn Restored,188,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.49
7,7,Soul of Theros,Magic 2015 Core Set,125,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$0.99,$0.99
10,8,Soul of Zendikar,Magic 2015 Core Set,36,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$0.99,$0.64
59,8,Soul Ransom,Gatecrash,14,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.30
3,3,Soul Strings,Prophecy,241,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
14,8,Soul Swallower,Shadows over Innistrad,250,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.29
3,3,Soul Warden,Exodus,298,Near Mint,English,0,0,0,0,0,0,0,Common,$0.75,$0.90
37,8,Soulblade Djinn,Magic Origins,120,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.27
22,8,Soulfire Grand Master,Fate Reforged,79,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$3.00,$3.69
36,8,Soulflayer,Fate Reforged,86,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.31
2,2,Soulshriek,Mirage,245,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.13
48,8,Spark Trooper,Gatecrash,87,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.33
1,1,Sparring Golem,Invasion,58,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
1,1,Spatial Binding,Mirage,133,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.17
5,5,Spawn of Thraxes,Journey into Nyx,213,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.26
5,5,Spawning Pool,Urza's Legacy,24,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.25
56,8,Spear of Heliod,Theros,326,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.65
4,4,Specter's Wail,Mercadian Masques,3,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Spectra Ward,Magic 2015 Core Set,269,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.64
1,1,Spectral Bears,Homelands,103,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
1,1,Spectral Shield,Ice Age,100,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.19
1,1,Spell Blast,Unlimited Edition,23,Near Mint,English,0,0,0,0,0,0,0,Common,$0.25,$0.27
7,7,Spell Blast,Revised Edition,163,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
2,2,Spellskite,Modern Masters 2015 Edition,25,Near Mint,English,0,0,0,0,0,0,0,Rare,$27.75,$27.41
26,8,Spelltwine,Magic 2013,82,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.28
48,8,Sphinx of the Chimes,Return to Ravnica,83,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.25
14,8,Sphinx of the Final Word,Oath of the Gatewatch,34,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$1.25,$1.61
10,8,Sphinx of Uthuun,Magic 2012,46,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.28
29,8,Sphinx of Uthuun,Magic 2013,46,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.34
3,3,Sphinx's Revelation,Return to Ravnica,86,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$6.25,$6.18
2,2,Spider Climb,Visions,189,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
3,3,Spidersilk Armor,Mercadian Masques,122,Near Mint,English,0,0,0,0,0,0,0,Common,$0.75,$0.87
1,1,Spike Breeder,Stronghold,224,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.32
1,1,Spike Cannibal,Exodus,105,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.23
2,2,Spike Colony,Stronghold,133,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
2,2,Spike Drone,Tempest,5,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Spike Rogue,Exodus,107,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.20
1,1,Spike Weaver,Exodus,24,Near Mint,English,0,0,0,0,0,0,0,Rare,$4.75,$4.86
2,2,Spike Worker,Stronghold,108,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
9,8,Spikeshot Elder,Scars of Mirrodin,48,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.36
3,3,Spiketail Hatchling,Prophecy,12,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.16
1,1,Spindrift Drake,Stronghold,210,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
8,8,Spine of Ish Sah,Mirrodin Besieged,30,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.36
1,1,Spined Fluke,Urza's Saga,138,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
1,1,Spined Sliver,Stronghold,23,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.26
2,2,Spined Wurm,Stronghold,212,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
10,8,Spineless Thug,Nemesis,7,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
2,2,Spire Owl,Urza's Saga,218,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
38,8,Spirit Away,Avacyn Restored,30,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.29
3,3,Spirit Bonds,Magic 2015 Core Set,149,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.37
1,1,Spirit en-Kor,Stronghold,239,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Spirit Link,Fourth Edition,11,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.30
1,1,Spirit of Resistance,Invasion,113,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.65,$0.66
2,2,Spirit of the Labyrinth,Born of the Gods,19,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.90,$0.88
2,2,Spirit Shackle,Legends,249,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.19
2,2,Spirit Shield,Fallen Empires,45,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.31
1,1,Spirit Weaver,Invasion,139,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
1,1,Spiritual Asylum,Nemesis,187,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.46
4,4,Spite // Malice,Invasion,39,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.20
4,4,Spiteful Bully,Nemesis,86,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
2,2,Spitting Slug,The Dark,181,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
3,3,Spitting Spider,Prophecy,166,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.20
27,8,Splinterfright,Innistrad,69,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.37
6,6,Spore Cloud,Fallen Empires,259,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.18
6,6,Spore Cloud,Fallen Empires,328,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.16
7,7,Spore Cloud,Fallen Empires,36,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.18
6,6,Spore Flower,Fallen Empires,61,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.34
6,6,Spore Frog,Prophecy,248,Near Mint,English,0,0,0,0,0,0,0,Common,$0.50,$0.53
3,3,Spur Grappler,Prophecy,86,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
4,4,Squall,Mercadian Masques,182,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Squallmonger,Mercadian Masques,16,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
1,1,Squandered Resources,Visions,227,Near Mint,English,0,0,0,0,0,0,0,Rare,$6.50,$6.25
4,4,Squee's Embrace,Apocalypse,254,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.18
7,7,Squee's Revenge,Apocalypse,206,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.23
4,4,Squire,The Dark,19,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
9,8,Staff of Nin,Magic 2013,228,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.99,$1.00
1,1,Staff of Zegon,Antiquities,16,Good (Lightly Played),English,0,0,0,0,0,0,0,Common,$0.15,$0.19
1,1,Staff of Zegon,Antiquities,82,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.19
13,8,Stain the Mind,Magic 2015 Core Set,89,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.31
1,1,Stalking Stones,Tempest,104,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.22
1,1,Stalking Tiger,Mirage,20,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Stamina,Mercadian Masques,128,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.18
3,3,Stampede Driver,Nemesis,88,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
2,2,Stampeding Wildebeests,Visions,199,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.20
3,3,Stand // Deliver,Invasion,107,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.21
4,4,Standard Bearer,Apocalypse,126,Near Mint,English,0,0,0,0,0,0,0,Common,$0.25,$0.27
4,4,Standing Stones,The Dark,83,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.22
2,2,Standing Troops,Exodus,188,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Star Compass,Planeshift,87,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.25,$0.30
19,8,Starfield of Nyx,Magic Origins,83,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$2.50,$2.51
1,1,Startled Awake,Shadows over Innistrad,48,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$2.75,$2.93
1,1,Stasis,Revised Edition,84,Good (Lightly Played),English,0,0,0,0,0,0,0,Rare,$1.28,$1.54
1,1,Stasis,Revised Edition,344,Played,English,0,0,0,0,0,0,0,Rare,$1.39,$1.54
1,1,Statecraft,Mercadian Masques,111,Near Mint,English,0,0,0,0,0,0,0,Rare,$4.00,$1.57
2,2,Steadfast Guard,Mercadian Masques,133,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Steal Artifact,Unlimited Edition,121,Good (Lightly Played),English,0,0,0,0,0,0,0,Uncommon,$0.50,$0.72
3,3,Steal Artifact,Revised Edition,23,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.17
5,5,Steal Strength,Prophecy,137,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
65,8,Steam Augury,Theros,18,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.15,$0.23
6,6,Steel Hellkite,Scars of Mirrodin,170,Near Mint,English,0,0,0,0,0,0,0,Rare,$1.00,$1.01
7,7,Steel Leaf Paladin,Planeshift,4,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Steel Overseer,Duel Decks: Elspeth vs. Tezzeret,306,Near Mint,English,0,0,0,0,0,0,0,Rare,$14.00,$14.68
38,8,Stensia Bloodhall,Innistrad,84,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.26
4,4,Stinging Barrier,Mercadian Masques,64,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
42,8,Stolen Goods,Avacyn Restored,65,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.27
24,8,Stolen Identity,Gatecrash,192,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.42
1,1,Stone Calendar,The Dark,26,Near Mint,English,0,0,0,0,0,0,0,Rare,$2.50,$2.34
2,2,Stone Calendar,The Dark,302,Good (Lightly Played),English,0,0,0,0,0,0,0,Rare,$2.31,$2.34
1,1,Stone Giant,Revised Edition,106,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.16
24,8,Stone Haven Outfitter,Oath of the Gatewatch,193,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.45,$0.45
9,8,Stone Kavu,Planeshift,65,Near Mint,English,0,0,0,0,0,0,0,Common,$0.10,$0.14
1,1,Stone Rain,Fourth Edition,13,Played,English,0,0,0,0,0,0,0,Common,$0.15,$0.17
1,1,Stone Rain,Ice Age,17,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
1,1,Stone Rain,Mirage,18,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.17
1,1,Stone Rain,Tempest,226,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.18
3,3,Stone Rain,Revised Edition,57,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
4,4,Stone Rain,Mercadian Masques,65,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.18
6,6,Stone Rain,Revised Edition,17,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.15
36,8,Stoneforge Masterwork,Oath of the Gatewatch,16,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.90,$0.94
1,1,Stoneforge Mystic,Worldwake,183,Near Mint,Spanish,0,0,0,0,0,0,0,Rare,$17.10,$20.32
3,3,Stoneforge Mystic,Worldwake,133,Near Mint,English,0,0,0,0,0,0,0,Rare,$18.00,$20.32
20,8,Stony Silence,Innistrad,83,Near Mint,English,0,0,0,0,0,0,0,Rare,$10.00,$10.60
1,1,Storm Front,Tempest,94,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.17
1,1,Storm Seeker,Legends,43,Played,English,0,0,0,0,0,0,0,Uncommon,$1.28,$1.77
1,1,Storm World,Legends,296,Near Mint,English,0,0,0,0,0,0,0,Rare,$22.20,$23.30
1,1,Storm World,Legends,184,Good (Lightly Played),English,0,0,0,0,0,0,0,Rare,$24.00,$23.30
24,8,Stormbreath Dragon,Theros,191,Near Mint,English,0,0,0,0,0,0,0,MythicRare,$2.25,$2.41
5,5,Stormscape Apprentice,Invasion,93,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.16
6,6,Stormscape Battlemage,Planeshift,145,Near Mint,English,0,0,0,0,0,0,0,Uncommon,$0.15,$0.22
8,8,Stormscape Familiar,Planeshift,250,Near Mint,English,0,0,0,0,0,0,0,Common,$0.15,$0.17
9,8,Stormtide Leviathan,Magic 2015 Core Set,154,Near Mint,English,0,0,0,0,0,0,0,Rare,$0.30,$0.30
